county,election_district,office,district,party,candidate,votes
Sussex,04-37,Governor,,REPUBLICAN,Graham D C,0
Sussex,04-37,Governor,,REPUBLICAN,Lee W S,36
Sussex,04-37,Governor,,REPUBLICAN,Protack M,5
Sussex,05-37,Governor,,REPUBLICAN,Graham D C,2
Sussex,05-37,Governor,,REPUBLICAN,Lee W S,78
Sussex,05-37,Governor,,REPUBLICAN,Protack M,26
Sussex,06-37,Governor,,REPUBLICAN,Graham D C,2
Sussex,06-37,Governor,,REPUBLICAN,Lee W S,108
Sussex,06-37,Governor,,REPUBLICAN,Protack M,30
Sussex,07-37,Governor,,REPUBLICAN,Graham D C,0
Sussex,07-37,Governor,,REPUBLICAN,Lee W S,29
Sussex,07-37,Governor,,REPUBLICAN,Protack M,15
Sussex,08-37,Governor,,REPUBLICAN,Graham D C,1
Sussex,08-37,Governor,,REPUBLICAN,Lee W S,10
Sussex,08-37,Governor,,REPUBLICAN,Protack M,1
Sussex,01-38,Governor,,REPUBLICAN,Graham D C,3
Sussex,01-38,Governor,,REPUBLICAN,Lee W S,118
Sussex,01-38,Governor,,REPUBLICAN,Protack M,35
Sussex,02-38,Governor,,REPUBLICAN,Graham D C,3
Sussex,02-38,Governor,,REPUBLICAN,Lee W S,105
Sussex,02-38,Governor,,REPUBLICAN,Protack M,30
Sussex,03-38,Governor,,REPUBLICAN,Graham D C,4
Sussex,03-38,Governor,,REPUBLICAN,Lee W S,156
Sussex,03-38,Governor,,REPUBLICAN,Protack M,40
Sussex,04-38,Governor,,REPUBLICAN,Graham D C,8
Sussex,04-38,Governor,,REPUBLICAN,Lee W S,165
Sussex,04-38,Governor,,REPUBLICAN,Protack M,32
Sussex,05-38,Governor,,REPUBLICAN,Graham D C,5
Sussex,05-38,Governor,,REPUBLICAN,Lee W S,90
Sussex,05-38,Governor,,REPUBLICAN,Protack M,17
Sussex,06-38,Governor,,REPUBLICAN,Graham D C,5
Sussex,06-38,Governor,,REPUBLICAN,Lee W S,71
Sussex,06-38,Governor,,REPUBLICAN,Protack M,19
Sussex,07-38,Governor,,REPUBLICAN,Graham D C,2
Sussex,07-38,Governor,,REPUBLICAN,Lee W S,104
Sussex,07-38,Governor,,REPUBLICAN,Protack M,27
Sussex,08-38,Governor,,REPUBLICAN,Graham D C,1
Sussex,08-38,Governor,,REPUBLICAN,Lee W S,19
Sussex,08-38,Governor,,REPUBLICAN,Protack M,7
Sussex,01-39,Governor,,REPUBLICAN,Graham D C,1
Sussex,01-39,Governor,,REPUBLICAN,Lee W S,33
Sussex,01-39,Governor,,REPUBLICAN,Protack M,9
Sussex,02-39,Governor,,REPUBLICAN,Graham D C,4
Sussex,02-39,Governor,,REPUBLICAN,Lee W S,91
Sussex,02-39,Governor,,REPUBLICAN,Protack M,20
Sussex,03-39,Governor,,REPUBLICAN,Graham D C,0
Sussex,03-39,Governor,,REPUBLICAN,Lee W S,62
Sussex,03-39,Governor,,REPUBLICAN,Protack M,17
Sussex,04-39,Governor,,REPUBLICAN,Graham D C,3
Sussex,04-39,Governor,,REPUBLICAN,Lee W S,70
Sussex,04-39,Governor,,REPUBLICAN,Protack M,11
Sussex,05-39,Governor,,REPUBLICAN,Graham D C,4
Sussex,05-39,Governor,,REPUBLICAN,Lee W S,62
Sussex,05-39,Governor,,REPUBLICAN,Protack M,16
Sussex,06-39,Governor,,REPUBLICAN,Graham D C,2
Sussex,06-39,Governor,,REPUBLICAN,Lee W S,72
Sussex,06-39,Governor,,REPUBLICAN,Protack M,19
Sussex,07-39,Governor,,REPUBLICAN,Graham D C,2
Sussex,07-39,Governor,,REPUBLICAN,Lee W S,24
Sussex,07-39,Governor,,REPUBLICAN,Protack M,14
Sussex,01-40,Governor,,REPUBLICAN,Graham D C,0
Sussex,01-40,Governor,,REPUBLICAN,Lee W S,66
Sussex,01-40,Governor,,REPUBLICAN,Protack M,15
Sussex,02-40,Governor,,REPUBLICAN,Graham D C,2
Sussex,02-40,Governor,,REPUBLICAN,Lee W S,60
Sussex,02-40,Governor,,REPUBLICAN,Protack M,17
Sussex,03-40,Governor,,REPUBLICAN,Graham D C,2
Sussex,03-40,Governor,,REPUBLICAN,Lee W S,49
Sussex,03-40,Governor,,REPUBLICAN,Protack M,7
Sussex,04-40,Governor,,REPUBLICAN,Graham D C,0
Sussex,04-40,Governor,,REPUBLICAN,Lee W S,45
Sussex,04-40,Governor,,REPUBLICAN,Protack M,7
Sussex,05-40,Governor,,REPUBLICAN,Graham D C,2
Sussex,05-40,Governor,,REPUBLICAN,Lee W S,27
Sussex,05-40,Governor,,REPUBLICAN,Protack M,5
Sussex,06-40,Governor,,REPUBLICAN,Graham D C,2
Sussex,06-40,Governor,,REPUBLICAN,Lee W S,38
Sussex,06-40,Governor,,REPUBLICAN,Protack M,4
Sussex,07-40,Governor,,REPUBLICAN,Graham D C,2
Sussex,07-40,Governor,,REPUBLICAN,Lee W S,27
Sussex,07-40,Governor,,REPUBLICAN,Protack M,5
Sussex,01-41,Governor,,REPUBLICAN,Graham D C,0
Sussex,01-41,Governor,,REPUBLICAN,Lee W S,83
Sussex,01-41,Governor,,REPUBLICAN,Protack M,18
Sussex,02-41,Governor,,REPUBLICAN,Graham D C,3
Sussex,02-41,Governor,,REPUBLICAN,Lee W S,37
Sussex,02-41,Governor,,REPUBLICAN,Protack M,6
Sussex,03-41,Governor,,REPUBLICAN,Graham D C,4
Sussex,03-41,Governor,,REPUBLICAN,Lee W S,64
Sussex,03-41,Governor,,REPUBLICAN,Protack M,5
Sussex,04-41,Governor,,REPUBLICAN,Graham D C,2
Sussex,04-41,Governor,,REPUBLICAN,Lee W S,80
Sussex,04-41,Governor,,REPUBLICAN,Protack M,11
Sussex,05-41,Governor,,REPUBLICAN,Graham D C,3
Sussex,05-41,Governor,,REPUBLICAN,Lee W S,58
Sussex,05-41,Governor,,REPUBLICAN,Protack M,18
Sussex,06-41,Governor,,REPUBLICAN,Graham D C,3
Sussex,06-41,Governor,,REPUBLICAN,Lee W S,37
Sussex,06-41,Governor,,REPUBLICAN,Protack M,14
Sussex,07-41,Governor,,REPUBLICAN,Graham D C,2
Sussex,07-41,Governor,,REPUBLICAN,Lee W S,69
Sussex,07-41,Governor,,REPUBLICAN,Protack M,23
Sussex,08-41,Governor,,REPUBLICAN,Graham D C,5
Sussex,08-41,Governor,,REPUBLICAN,Lee W S,84
Sussex,08-41,Governor,,REPUBLICAN,Protack M,57
Sussex,09-41,Governor,,REPUBLICAN,Graham D C,3
Sussex,09-41,Governor,,REPUBLICAN,Lee W S,11
Sussex,09-41,Governor,,REPUBLICAN,Protack M,6
Sussex,Total,Governor,,REPUBLICAN,Graham D C,1292
Sussex,Total,Governor,,REPUBLICAN,Lee W S,15270
Sussex,Total,Governor,,REPUBLICAN,Protack M,5108
New Castle,01-02,State Assembly,2  ,DEMOCRATIC,Allen E,1
New Castle,01-02,State Assembly,2  ,DEMOCRATIC,Plant H D,3
New Castle,01-02,State Assembly,2  ,DEMOCRATIC,Scott A,0
New Castle,02-02,State Assembly,2  ,DEMOCRATIC,Allen E,43
New Castle,02-02,State Assembly,2  ,DEMOCRATIC,Plant H D,210
New Castle,02-02,State Assembly,2  ,DEMOCRATIC,Scott A,95
New Castle,03-02,State Assembly,2  ,DEMOCRATIC,Allen E,4
New Castle,03-02,State Assembly,2  ,DEMOCRATIC,Plant H D,30
New Castle,03-02,State Assembly,2  ,DEMOCRATIC,Scott A,47
New Castle,04-02,State Assembly,2  ,DEMOCRATIC,Allen E,2
New Castle,04-02,State Assembly,2  ,DEMOCRATIC,Plant H D,1
New Castle,04-02,State Assembly,2  ,DEMOCRATIC,Scott A,0
New Castle,05-02,State Assembly,2  ,DEMOCRATIC,Allen E,36
New Castle,05-02,State Assembly,2  ,DEMOCRATIC,Plant H D,27
New Castle,05-02,State Assembly,2  ,DEMOCRATIC,Scott A,68
New Castle,06-02,State Assembly,2  ,DEMOCRATIC,Allen E,30
New Castle,06-02,State Assembly,2  ,DEMOCRATIC,Plant H D,48
New Castle,06-02,State Assembly,2  ,DEMOCRATIC,Scott A,59
New Castle,08-02,State Assembly,2  ,DEMOCRATIC,Allen E,33
New Castle,08-02,State Assembly,2  ,DEMOCRATIC,Plant H D,110
New Castle,08-02,State Assembly,2  ,DEMOCRATIC,Scott A,96
New Castle,09-02,State Assembly,2  ,DEMOCRATIC,Allen E,8
New Castle,09-02,State Assembly,2  ,DEMOCRATIC,Plant H D,43
New Castle,09-02,State Assembly,2  ,DEMOCRATIC,Scott A,46
New Castle,10-02,State Assembly,2  ,DEMOCRATIC,Allen E,118
New Castle,10-02,State Assembly,2  ,DEMOCRATIC,Plant H D,90
New Castle,10-02,State Assembly,2  ,DEMOCRATIC,Scott A,59
New Castle,11-02,State Assembly,2  ,DEMOCRATIC,Allen E,26
New Castle,11-02,State Assembly,2  ,DEMOCRATIC,Plant H D,163
New Castle,11-02,State Assembly,2  ,DEMOCRATIC,Scott A,90
New Castle,12-02,State Assembly,2  ,DEMOCRATIC,Allen E,6
New Castle,12-02,State Assembly,2  ,DEMOCRATIC,Plant H D,57
New Castle,12-02,State Assembly,2  ,DEMOCRATIC,Scott A,53
New Castle,16-02,State Assembly,2  ,DEMOCRATIC,Allen E,50
New Castle,16-02,State Assembly,2  ,DEMOCRATIC,Plant H D,40
New Castle,16-02,State Assembly,2  ,DEMOCRATIC,Scott A,28
New Castle,Total,State Assembly,2  ,DEMOCRATIC,Allen E,357
New Castle,Total,State Assembly,2  ,DEMOCRATIC,Plant H D,822
New Castle,Total,State Assembly,2  ,DEMOCRATIC,Scott A,641
New Castle,01-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,94
New Castle,01-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,219
New Castle,02-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,38
New Castle,02-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,234
New Castle,04-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,28
New Castle,04-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,43
New Castle,05-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,50
New Castle,05-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,124
New Castle,07-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,22
New Castle,07-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,83
New Castle,08-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,68
New Castle,08-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,187
New Castle,10-03,State Assembly,3  ,DEMOCRATIC,Cannon L S,86
New Castle,10-03,State Assembly,3  ,DEMOCRATIC,Keeley H M,152
New Castle,Total,State Assembly,3  ,DEMOCRATIC,Cannon L S,386
New Castle,Total,State Assembly,3  ,DEMOCRATIC,Keeley H M,1042
New Castle,01-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,42
New Castle,01-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,84
New Castle,01-06,State Assembly,6  ,REPUBLICAN,Griggs S B,62
New Castle,01-06,State Assembly,6  ,REPUBLICAN,Jameson R,42
New Castle,02-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,53
New Castle,02-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,147
New Castle,02-06,State Assembly,6  ,REPUBLICAN,Griggs S B,87
New Castle,02-06,State Assembly,6  ,REPUBLICAN,Jameson R,35
New Castle,03-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,98
New Castle,03-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,164
New Castle,03-06,State Assembly,6  ,REPUBLICAN,Griggs S B,128
New Castle,03-06,State Assembly,6  ,REPUBLICAN,Jameson R,53
New Castle,04-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,48
New Castle,04-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,77
New Castle,04-06,State Assembly,6  ,REPUBLICAN,Griggs S B,68
New Castle,04-06,State Assembly,6  ,REPUBLICAN,Jameson R,14
New Castle,06-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,30
New Castle,06-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,79
New Castle,06-06,State Assembly,6  ,REPUBLICAN,Griggs S B,84
New Castle,06-06,State Assembly,6  ,REPUBLICAN,Jameson R,32
New Castle,07-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,46
New Castle,07-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,100
New Castle,07-06,State Assembly,6  ,REPUBLICAN,Griggs S B,131
New Castle,07-06,State Assembly,6  ,REPUBLICAN,Jameson R,44
New Castle,10-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,44
New Castle,10-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,62
New Castle,10-06,State Assembly,6  ,REPUBLICAN,Griggs S B,48
New Castle,10-06,State Assembly,6  ,REPUBLICAN,Jameson R,21
New Castle,11-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,8
New Castle,11-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,32
New Castle,11-06,State Assembly,6  ,REPUBLICAN,Griggs S B,22
New Castle,11-06,State Assembly,6  ,REPUBLICAN,Jameson R,4
New Castle,12-06,State Assembly,6  ,DEMOCRATIC,Hanby J R,17
New Castle,12-06,State Assembly,6  ,DEMOCRATIC,Mcwilliams,18
New Castle,12-06,State Assembly,6  ,REPUBLICAN,Griggs S B,9
New Castle,12-06,State Assembly,6  ,REPUBLICAN,Jameson R,4
New Castle,Total,State Assembly,6  ,DEMOCRATIC,Hanby J R,386
New Castle,Total,State Assembly,6  ,DEMOCRATIC,Mcwilliams,763
New Castle,Total,State Assembly,6  ,REPUBLICAN,Griggs S B,639
New Castle,Total,State Assembly,6  ,REPUBLICAN,Jameson R,249
New Castle,01-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,42
New Castle,01-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,100
New Castle,03-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,15
New Castle,03-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,41
New Castle,04-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,86
New Castle,04-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,162
New Castle,05-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,40
New Castle,05-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,91
New Castle,07-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,54
New Castle,07-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,57
New Castle,08-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,15
New Castle,08-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,39
New Castle,09-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,41
New Castle,09-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,121
New Castle,10-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,37
New Castle,10-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,72
New Castle,11-13,State Assembly,13  ,DEMOCRATIC,Mahon W P,51
New Castle,11-13,State Assembly,13  ,DEMOCRATIC,Van Sant J,87
New Castle,Total,State Assembly,13  ,DEMOCRATIC,Mahon W P,381
New Castle,Total,State Assembly,13  ,DEMOCRATIC,Van Sant J,770
New Castle,01-16,State Assembly,16  ,DEMOCRATIC,Holloway H,10
New Castle,01-16,State Assembly,16  ,DEMOCRATIC,Johnson J,85
New Castle,02-16,State Assembly,16  ,DEMOCRATIC,Holloway H,108
New Castle,02-16,State Assembly,16  ,DEMOCRATIC,Johnson J,68
New Castle,03-16,State Assembly,16  ,DEMOCRATIC,Holloway H,229
New Castle,03-16,State Assembly,16  ,DEMOCRATIC,Johnson J,95
New Castle,04-16,State Assembly,16  ,DEMOCRATIC,Holloway H,17
New Castle,04-16,State Assembly,16  ,DEMOCRATIC,Johnson J,90
New Castle,05-16,State Assembly,16  ,DEMOCRATIC,Holloway H,134
New Castle,05-16,State Assembly,16  ,DEMOCRATIC,Johnson J,167
New Castle,06-16,State Assembly,16  ,DEMOCRATIC,Holloway H,154
New Castle,06-16,State Assembly,16  ,DEMOCRATIC,Johnson J,33
New Castle,07-16,State Assembly,16  ,DEMOCRATIC,Holloway H,86
New Castle,07-16,State Assembly,16  ,DEMOCRATIC,Johnson J,265
New Castle,08-16,State Assembly,16  ,DEMOCRATIC,Holloway H,35
New Castle,08-16,State Assembly,16  ,DEMOCRATIC,Johnson J,116
New Castle,10-16,State Assembly,16  ,DEMOCRATIC,Holloway H,25
New Castle,10-16,State Assembly,16  ,DEMOCRATIC,Johnson J,67
New Castle,11-16,State Assembly,16  ,DEMOCRATIC,Holloway H,51
New Castle,11-16,State Assembly,16  ,DEMOCRATIC,Johnson J,150
New Castle,Total,State Assembly,16  ,DEMOCRATIC,Holloway H,849
New Castle,Total,State Assembly,16  ,DEMOCRATIC,Johnson J,1136
New Castle,01-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,50
New Castle,01-17,State Assembly,17  ,DEMOCRATIC,Viscount J,11
New Castle,03-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,266
New Castle,03-17,State Assembly,17  ,DEMOCRATIC,Viscount J,55
New Castle,04-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,200
New Castle,04-17,State Assembly,17  ,DEMOCRATIC,Viscount J,74
New Castle,05-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,140
New Castle,05-17,State Assembly,17  ,DEMOCRATIC,Viscount J,23
New Castle,06-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,71
New Castle,06-17,State Assembly,17  ,DEMOCRATIC,Viscount J,43
New Castle,07-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,208
New Castle,07-17,State Assembly,17  ,DEMOCRATIC,Viscount J,46
New Castle,09-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,131
New Castle,09-17,State Assembly,17  ,DEMOCRATIC,Viscount J,22
New Castle,10-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,60
New Castle,10-17,State Assembly,17  ,DEMOCRATIC,Viscount J,21
New Castle,11-17,State Assembly,17  ,DEMOCRATIC,Mulrooney,72
New Castle,11-17,State Assembly,17  ,DEMOCRATIC,Viscount J,18
New Castle,Total,State Assembly,17  ,DEMOCRATIC,Mulrooney,1198
New Castle,Total,State Assembly,17  ,DEMOCRATIC,Viscount J,313
Kent,01-30,State Assembly,30  ,DEMOCRATIC,Price R E,59
Kent,01-30,State Assembly,30  ,DEMOCRATIC,Robbins K,105
Kent,02-30,State Assembly,30  ,DEMOCRATIC,Price R E,11
Kent,02-30,State Assembly,30  ,DEMOCRATIC,Robbins K,16
Kent,03-30,State Assembly,30  ,DEMOCRATIC,Price R E,60
Kent,03-30,State Assembly,30  ,DEMOCRATIC,Robbins K,74
Kent,04-30,State Assembly,30  ,DEMOCRATIC,Price R E,50
Kent,04-30,State Assembly,30  ,DEMOCRATIC,Robbins K,56
Kent,05-30,State Assembly,30  ,DEMOCRATIC,Price R E,183
Kent,05-30,State Assembly,30  ,DEMOCRATIC,Robbins K,119
Kent,06-30,State Assembly,30  ,DEMOCRATIC,Price R E,47
Kent,06-30,State Assembly,30  ,DEMOCRATIC,Robbins K,58
Kent,07-30,State Assembly,30  ,DEMOCRATIC,Price R E,64
Kent,07-30,State Assembly,30  ,DEMOCRATIC,Robbins K,67
Sussex,08-30,State Assembly,30  ,DEMOCRATIC,Price R E,3
Sussex,08-30,State Assembly,30  ,DEMOCRATIC,Robbins K,9
Sussex,Total,State Assembly,30  ,DEMOCRATIC,Price R E,477
Sussex,Total,State Assembly,30  ,DEMOCRATIC,Robbins K,504
Sussex,01-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,69
Sussex,01-36,State Assembly,36  ,DEMOCRATIC,Smith D L,9
Sussex,02-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,68
Sussex,02-36,State Assembly,36  ,DEMOCRATIC,Smith D L,6
Sussex,03-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,68
Sussex,03-36,State Assembly,36  ,DEMOCRATIC,Smith D L,10
Sussex,04-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,59
Sussex,04-36,State Assembly,36  ,DEMOCRATIC,Smith D L,19
Sussex,05-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,14
Sussex,05-36,State Assembly,36  ,DEMOCRATIC,Smith D L,3
Sussex,06-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,137
Sussex,06-36,State Assembly,36  ,DEMOCRATIC,Smith D L,17
Sussex,07-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,96
Sussex,07-36,State Assembly,36  ,DEMOCRATIC,Smith D L,6
Sussex,08-36,State Assembly,36  ,DEMOCRATIC,Dolan B F,38
Sussex,08-36,State Assembly,36  ,DEMOCRATIC,Smith D L,10
Sussex,Total,State Assembly,36  ,DEMOCRATIC,Dolan B F,549
Sussex,Total,State Assembly,36  ,DEMOCRATIC,Smith D L,80
Sussex,01-39,State Assembly,39  ,DEMOCRATIC,Chapman T,14
Sussex,01-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,12
Sussex,02-39,State Assembly,39  ,DEMOCRATIC,Chapman T,68
Sussex,02-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,37
Sussex,03-39,State Assembly,39  ,DEMOCRATIC,Chapman T,23
Sussex,03-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,27
Sussex,04-39,State Assembly,39  ,DEMOCRATIC,Chapman T,45
Sussex,04-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,23
Sussex,05-39,State Assembly,39  ,DEMOCRATIC,Chapman T,40
Sussex,05-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,15
Sussex,06-39,State Assembly,39  ,DEMOCRATIC,Chapman T,35
Sussex,06-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,22
Sussex,07-39,State Assembly,39  ,DEMOCRATIC,Chapman T,14
Sussex,07-39,State Assembly,39  ,DEMOCRATIC,Mcgroerty,17
Sussex,Total,State Assembly,39  ,DEMOCRATIC,Chapman T,239
Sussex,Total,State Assembly,39  ,DEMOCRATIC,Mcgroerty,153
